SMILES,pCHEMBL,Molecular Weight,logP
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.8,308.30,-1.84
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NC4CCN(c5ccccn5)CC4)nc32)[C@H](O)[C@@H]1O,8.4,777.89,1.92
Nc1nc(N/N=C/C2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.57,391.43,0.00
Nc1ncnc2c1ncn2C1CCCC1,5.75,203.25,1.52
Nc1ncnc2c1nc(Br)n2C1CCCC1,5.72,282.15,2.29
Nc1ncnc2c1ncn2C1CCCCCC1,4.96,231.30,2.30
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.44,499.53,-0.16
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,7.74,420.44,2.79
Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(OCCN3C4CCC3CC4)ccc1C2=O,7.46,430.48,4.08
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(N3CCN(CC4CC4)CC3)ccc1C2=O,7.63,411.51,3.47
Nc1nc(-c2ccc(Cl)cc2)c2c(n1)-c1ccccc1C2=O,8.26,307.74,3.59
O=C(Nc1nc(-c2ccccc2)nc2nn(Cc3ccccc3)cc12)c1ccccc1,6.74,405.46,4.79
NNc1nc(OCCc2c[nH]c3cc(Br)ccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.69,520.34,0.59
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc[n+]([O-])c4)c3)nc2n(CC)c1=O,5.71,381.40,0.80
N=C(NCCc1c[nH]c2ccccc12)Nc1ncccn1,5.23,280.34,2.14
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(CNC(=O)NCCN(C(C)C)C4CCCC4)nc32)[C@H](O)[C@@H]1O,8.22,713.88,3.28
CCn1nnnc1[C@H]1O[C@@H](n2cnc3c(N)nc(N[C@H](CO)Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,8.64,482.51,-0.58
CN(Cc1ccco1)c1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,6.8,364.43,4.86
COc1ccc(Cl)cc1CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,7.9,442.33,2.72
Cc1cccc(-c2cc(-c3ccco3)nc(N)c2C#N)c1,6.85,275.31,3.77
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.14,267.25,-1.98
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cccc(OC(F)(F)F)c2n1,9.7,413.36,3.59
Nc1nc(C(=O)NCc2cccc3ccccc23)c2cccc(F)c2n1,8.0,346.37,3.43
N#Cc1cccc2c(C(=O)NCc3cccc4cccnc34)nc(N)nc12,7.62,354.37,2.56
Nc1nc(C(=O)NCc2cccc3cccnc23)c2cc(F)c(F)cc2n1,8.44,365.34,2.97
Cc1ccccc1CNC(=O)c1nc(N)nc2c(F)cccc12,7.87,310.33,2.59
Nc1nc(-c2cccc(CO)c2)cc2nn(Cc3ccccc3)c(=O)n12,5.77,347.38,1.68
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(Cc3cccnc3)ccc1C2=O,9.52,364.41,3.92
COc1ccc(NC(=O)Nc2nc3cn(C)cc3c3nc(-c4ccco4)nn23)cc1,6.3,403.40,3.53
COc1cccc2c1nc(N)n1nc(CN3CCN(c4sc(C)nc4C)C[C@H]3C)nc21,8.85,438.56,2.65
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.37,541.61,-0.59
O=C(Nc1cnc(-c2ccncc2)c(-c2ncco2)n1)C1CC1,6.06,307.31,2.54
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,6.1,335.36,-0.21
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCC3CC3)nc(Cl)nc21,5.36,335.80,1.21
CC(=O)Nc1nc(-c2ccccc2)c(-c2noc(C)n2)s1,6.72,300.34,3.13
Cc1nc(-c2sc(NC(=O)Cc3ccccc3)nc2-c2ccccc2)no1,7.6,376.44,4.35
O=C(Nc1nc(-c2ccccc2)c(-c2ncon2)s1)c1ccco1,6.39,338.35,3.71
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(F)cc4)nc32)[C@H](O)[C@@H]1O,4.73,442.41,-0.30
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccccn4)nc32)[C@H](O)[C@@H]1O,4.75,425.41,-1.04
Nc1nc2c(cnn2CCCc2ccc(O/C=C/c3ccccc3)cc2)c2nc(-c3ccco3)nn12,6.51,477.53,5.00
Nc1nc(NCc2ccccc2)nc2sc(-c3ccco3)nc12,7.66,323.38,3.54
COc1ccccc1Cn1cc2nc(-c3ccco3)nc(N)c2n1,8.21,321.34,2.73
CC(=O)CCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.92,286.30,0.05
COc1ccc(CCNc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1OC,7.03,419.45,2.94
CNc1nc(-n2cc(-c3cccnc3)cn2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,5.39,424.42,-0.27
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)OC)cc4)nc32)[C@H](O)[C@@H]1O,6.89,699.77,1.13
C#CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(C)c1=O,6.51,341.42,1.07
Nc1nc(-c2cnccn2)nc2sc(Cc3ccccc3)cc12,8.62,319.39,3.32
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,7.92,384.44,2.12
COC1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,7.82,424.51,2.90
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3OC)n2)c1OC,6.43,409.44,3.80
CCOc1ccc2c(=O)cc(-c3ccccc3)n(CC)c2n1,5.85,294.35,3.48
CCC(=O)Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1,7.07,303.37,4.16
Cn1c(=O)c2nc[nH]c2n(C)c1=O,5.17,180.17,-1.04
CCN(CC)c1ncnc2sc(Nc3ccccc3)nc12,5.66,299.40,3.68
Cl.Cl.Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CN3CCCC3)ccc1C2=O,8.39,429.35,3.53
Cn1c(-c2ccco2)nc2c(NC(=O)Cc3ccc(OCc4ccccc4)cc3)ncnc21,7.3,439.48,4.38
O=C(Nc1ccc(F)cc1)Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,4.8,530.57,6.46
O=C(Nc1ccc(F)cc1)Nc1ccc(Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,5.0,530.57,6.46
CCOC(=O)c1nc(N)nc2nn(C)cc12,5.7,221.22,0.12
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.8,308.30,-1.84
Nc1nc(N[C@H](CO)Cc2ccccc2)nc2c1ncn2[C@@H]1C[C@H](n2cccn2)[C@@H](O)[C@H]1O,6.15,450.50,0.53
Cc1csc(-c2coc3cc(O)ccc3c2=O)n1,5.7,259.29,2.93
N=c1ccc2c(-c3ccc(C(=O)NCCCCCCn4cc(NCCNC(=O)COc5ccc(CCCn6ncc7c6nc(N)n6nc(-c8ccco8)nc76)cc5)nn4)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)O)c3oc-2c1S(=O)(=O)O,7.78,1158.21,None
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,9.0,428.49,0.83
COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.96,389.42,2.96
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,8.43,428.49,0.83
Cc1sc2nc(-c3sc(NC(=O)c4ccco4)nc3-c3ccccc3)nc(N)c2c1C,5.22,447.55,5.53
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,7.38,337.34,1.72
CCOC(=O)CCCOc1ccc(/C=C/c2nc3c(c(=O)n(CC)c(=O)n3CC)n2C)cc1OC,5.36,484.55,2.84
CCOC(=O)CCCOc1ccc(CCNc2nc(N)c3nc(-n4nccn4)n(C)c3n2)cc1,5.04,465.52,1.90
Cc1cccc(O[C@H](C)C(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,6.7,322.37,3.19
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=O,7.6,428.49,0.83
Cn1c(=O)c2c(ncn2C)n(C)c1=O,5.3,194.19,-1.03
Cn1c(-c2ccco2)nc2c(NC(=O)Nc3ccccc3)ncnc21,7.24,334.34,3.27
COc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1,4.91,365.35,2.70
COCc1cc(C)nc2sc(-c3nc(N)nc(N(C)C)n3)c(N)c12,5.8,345.43,1.83
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3cnn(Cc4cccc(C(F)(F)F)c4)c3)sc12,8.52,517.53,5.19
Nc1nc(-c2ccccc2O)nc(N2Cc3ccc(F)cc3C2)n1,7.9,323.33,2.49
CCCN(CCCNC(=O)CCCOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2.O=C(O)C(F)(F)F,7.75,794.84,4.13
Nc1nc(NCCc2ccc(Oc3nc(Cl)nc(N4CCOCC4)n3)cc2)nc2nc(-c3ccco3)nn12,6.87,535.96,2.48
CCCN(CCCNC(=O)COc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1)CCc1cccc2c1CC(=O)N2,7.2,652.76,3.35
Cn1cc2c(nc(N3CCCCC3)n3nc(-c4ccco4)nc23)n1,6.45,323.36,2.26
CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(C)cc12,4.94,343.32,1.93
Nc1nc(C(=O)NCc2cccc3c2C(=O)NC3)c2cccc(F)c2n1,8.74,351.34,1.52
Nc1nc(C(=O)NCc2cccc3cc(C(=O)N4CCN(c5ccccn5)CC4)cnc23)c2cccc(F)c2n1,8.57,536.57,3.19
Nc1nc(C(=O)NCc2cccc3c2NCCC3)c2cccc(F)c2n1,8.12,351.39,2.64
CCC1CN2C(=O)N(Cc3ccccc3)c3nc(-c4cc(OCc5ccccc5)nn4C)[nH]c3C2=N1,5.67,481.56,4.37
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CC3)nc(Cl)nc21,5.43,321.77,0.97
C#CCOc1cccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)c1,8.29,357.37,2.14
O=C1c2ccccc2C(=O)c2cc(OCC(O)CN3CCCCC3)ccc21,5.3,365.43,2.69
CCCn1cnc2c(N)nc(NCCCc3ccccc3)nc21,5.04,310.40,2.86
CCC(CC)Nc1nc(Cl)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@@H]2C[C@@H]21,5.43,351.84,1.99
CCCn1cnc2c(N)nc(NCc3ccccc3)nc21,5.85,282.35,2.43
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.7,474.59,1.61
Cc1ccc(-c2nc(N)c3nn(Cc4ccccc4)cc3n2)o1,8.04,305.34,3.03
CN1CCN(c2ncnc3sc(Nc4ccccc4)nc23)CC1,5.55,326.43,2.58
Clc1ccc(Nc2nc3c(N4CCCC4)ncnc3s2)cc1,5.69,331.83,4.08
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Br)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.54,590.48,0.16
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(OCCOC)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.25,585.67,-0.58
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.51,546.03,0.05
COc1ccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1,7.5,367.43,3.59
COc1ccc(CCNc2nc(N)c3nc(-c4ccco4)sc3n2)cc1OC,7.04,397.46,3.60
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccs5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.54,463.91,1.15
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Br)c5)ncnc43)[C@H](O)[C@@H]2O)n1,7.61,502.33,1.20
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H](C4CCC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.57,419.91,1.75
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.37,432.91,1.11
Cn1c(=O)c2[nH]c(-c3ccc(OCCCn4ccnc4)cc3)nc2n(C)c1=O,10.38,380.41,1.29
CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN3CCCC3)cc2)n(CCC)c1=O,5.62,480.61,3.20
Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1,6.93,248.29,2.79
Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1,8.34,349.29,3.65
Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O,9.8,292.34,3.11
Nc1nc(-c2ccco2)nc2cn(-c3ccccc3)nc12,6.71,277.29,2.66
COc1ccccc1-n1cc2nc(-c3ccco3)nc(N)c2n1,6.44,307.31,2.67
CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.27,544.74,1.06
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23,445.49,1.22
OC[C@H]1OC(n2cnc3c(NC4CCC[C@H]4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,6.32,441.49,0.99
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N[C@@H]4CCC[C@H]4OCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.8,482.54,1.13
C=CCCOc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,7.84,429.48,3.90
CCCn1c(Br)nc2c(NCCCc3ccccc3)ncnc21,5.99,374.29,4.04
O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O,5.66,479.97,3.38
O[C@@H]1[C@@H](CSc2ccccc2F)O[C@@H](n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,4.72,447.49,1.58
O=C1[C@@H]2Cc3ccccc3CN2C(=O)N1Cc1ccccc1,4.36,292.34,2.58
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,6.62,516.25,None
CNC(=O)[C@H]1[Se][C@@H](n2cnc3c(NCc4cccc(F)c4)ncnc32)[C@H](O)[C@@H]1O,5.87,465.35,None
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2cc(C(=O)N3CCCCC3)ccc21,7.32,445.52,3.82
CCN(C)C(=O)c1cnc2c(c1)nc(NC(=O)c1cccc(C#N)c1)n2CCCOC,7.6,420.47,2.68
O=C(Cc1cccc(Cl)c1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.74,511.97,5.20
CC(C)CCn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,8.41,435.51,4.02
CCCn1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,8.6,283.30,1.73
CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,5.91,436.86,4.44
CCCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.51,401.43,3.33
CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.47,387.40,2.94
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.3,485.34,5.48
Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.75,408.81,3.57
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(-n4cnnn4)cc3)sc12,7.1,437.49,2.91
Nc1nc2c(cnn2CCCc2ccc3c(c2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,7.12,483.47,1.92
Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)NCC(=O)O)cc2)c2nc(-c3ccco3)nn12,7.3,482.48,0.92
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.36,463.50,4.16
CCCCn1cc2c(nc(NC(=O)Nc3ccc(Br)cc3)n3nc(-c4ccco4)nc23)n1,7.18,495.34,4.94
Cn1cc2c(nc(NC(=O)Cc3c(Cl)cccc3Cl)n3nc(-c4ccco4)nc23)n1,7.34,442.27,3.76
Cn1cc2c(nc(NC(=O)Cc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.81,407.82,3.11
CCCCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1,6.45,496.51,3.42
CCCCn1cc2c(nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)n3nc(-c4ccco4)nc23)n1,7.51,484.44,5.20
Nc1ncnc2c1nc(Br)n2CCO,6.21,258.08,0.16
Cn1c(=O)c2nc[nH]c2n(C)c1=O,5.69,180.17,-1.04
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,6.09,335.36,-0.21
Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1,9.6,298.73,3.15
Cc1cc(-c2nnc(N)nc2-c2cc(F)cc(F)c2)cc(C)n1,8.0,313.31,3.08
O=C(Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12)C(c1ccccc1)c1ccccc1,5.94,471.52,4.80
CCCc1nc2c(=O)n(Cc3ccccc3)nc(-c3ccncc3)c2c2cc(-c3ccccc3)nn12,6.11,472.55,5.17
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.64,463.33,1.77
CCNC(=O)/N=N/Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,7.72,381.35,-1.47
Nc1nc(-n2cccn2)nc(N2CCC2)c1Br,7.48,295.14,1.22
CCn1c(=O)n(CC(C)C)c(=O)c2[nH]c(-c3cn[nH]c3)nc21,5.91,302.34,0.95
Fc1cccc(F)c1Nc1nc2c(Cl)ncnc2s1,5.09,298.70,3.76
COc1cc(Nc2nc3c(Cl)ncnc3s2)cc(OC)c1OC,5.98,352.80,3.51
COC[C@@H]1CCCN1c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,6.49,344.42,1.85
Cn1c(=O)c2c(ncn2C)n(C)c1=O,4.69,194.19,-1.03
COCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5ccccc5)CC4)cc3)cc2n(CCOC)c1=O,6.4,561.64,2.18
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5nc6cc(Cl)ccc6s5)CC4)cc3)cc2n(C)c1=O,6.74,565.06,3.22
CC(C)OC(=O)c1cnc2c(cnn2CC(Cl)c2ccccc2)c1NC1CC1,5.12,398.89,4.55
Cc1ccc(-c2cc(C(=O)NCc3cccn3C)nc(N)n2)o1,8.6,311.35,1.90
Cc1ccc(-c2nc(N)nc(C(=O)NCc3ccccn3)c2C)o1,7.92,323.36,2.26
Cc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,7.55,333.40,2.67
Nc1nc(-c2ccc(Cl)o2)c2c(n1)-c1ccccc1C2=O,9.7,297.70,3.18
Nc1nc(-c2ccccc2)c2c(n1)-c1c(CN3CCCCCC3)cccc1C2=O,8.07,384.48,4.31
CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccc(F)cc4)c2C3=O)CC1,7.53,418.48,2.33
CC(=O)Nc1cc(-c2ccnc(N3CCOCC3)c2)nc(-n2nc(C)cc2C)n1,7.92,393.45,2.14
N#Cc1cccc(-c2nc(Nc3cnccn3)sc2-n2cncn2)c1,5.45,346.38,2.80
OC1CS[C@@H](n2cnc3c(NCc4ccccc4Cl)nc(Cl)nc32)[C@H]1O,5.8,412.30,2.71
C=CCCCn1cc(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)cn1,5.77,401.43,-0.15
Cn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)cc2n(C)c1=O,7.3,429.44,2.12
Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,6.7,311.32,2.71
Cc1ccc2c(O)c(C(=O)NCc3ccc(F)cc3)cnc2n1,6.94,311.32,2.71
COc1ccc(CNC(=O)c2cnc3nc(C)ccc3c2O)cc1,5.62,323.35,2.58
CC(=O)Nc1ccc2c(O)c(C(=O)NCc3ccccc3)cnc2n1,5.17,336.35,2.22
CSc1c2c(nc(NC(=O)Cc3ccc(OCC(C)C)cc3)n3nc(-c4ccco4)nc23)nn1C,7.3,491.58,4.21
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,8.64,482.51,-0.58
CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)C(C)(C)C)[C@@H](O)[C@H]4O)c3n2)c1,6.27,665.84,4.70
CC(C)n1cnc(CCNc2nc(NCC(c3ccccc3)c3ccccc3)c3ncn([C@@H]4C[C@H](NC(=O)CCc5ccccc5)[C@@H](O)[C@H]4O)c3n2)c1,5.26,713.89,5.29
CCc1cn([C@H]2C[C@@H](n3cnc4c(NCC(CC)CC)nc(NCCc5cn(CC)cn5)nc43)[C@H](O)[C@@H]2O)nn1,7.32,551.70,2.61
CCOc1ccccc1-c1cc(C(=O)NCc2ncccc2C)nc(N)n1,6.97,363.42,2.76
CCn1ccnc1CNC(=O)c1cc(-c2ccc(C)o2)nc(N)n1,8.46,326.36,1.77
O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.1,527.59,5.70
Cc1ccc(C(=O)c2nc(NCc3cccnc3)nc3ccsc23)o1,5.9,350.40,3.83
O=C(c1nccs1)c1nc(NCc2cccnc2)nc2ccsc12,6.13,353.43,3.39
CN(C)c1cc2nc(NCc3cccnc3)nc(C(=O)c3cccs3)c2s1,5.85,395.51,4.06
CCNC(=O)c1nc(NCc2cccnc2)nc2ccsc12,5.6,313.39,2.45
CC(C)NC(=O)c1nc(NCc2cccnc2)nc2ccsc12,5.58,327.41,2.84
Cc1ccc2nc(Nc3nc(C)cc(C)n3)[nH]c2c1,5.89,253.31,3.02
COc1ccc2c(CCNC(=N)Nc3nc(C)cc(C)n3)c[nH]c2c1,6.22,338.42,2.76
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(NCCc3ccccn3)ccc1C2=O,9.05,393.45,3.99
CN1CCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.57,371.44,2.69
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(C(=O)NCCNC(=O)NCCN4CCCCC4)nc32)[C@H](O)[C@@H]1O,8.3,728.85,1.34
Cc1ccc(-c2cc(C(=O)NCc3ccccn3)nc(C(C)C)n2)o1,5.76,336.40,3.49
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,5.88,228.25,3.46
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5ccc(OC)cc5)nc43)[C@H](O)[C@@H]2O)n1,8.19,496.53,0.46
COC[C@H]1CCCN1c1cc(NC(C)=O)nc(-c2ccccn2)n1,7.34,327.39,2.11
Nc1nc(NCCCN2CCN(c3ccccc3)CC2)nc2nc(-c3ccco3)nn12,8.24,419.49,1.99
Nc1nc(OCCc2c[nH]c3cc(Br)ccc23)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.4,505.33,0.89
COC[C@H]1O[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(CNC4CCCCC4)nc32)[C@H](O)[C@@H]1O,7.0,572.71,3.76
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4nc5ccccc5[nH]4)cc3)nc2n(CCCOC)c1=O,6.69,517.55,2.50
CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(F)cc4)cc3)nc2n(CCCOC)c1=O,7.25,495.51,2.77
O=C(c1ccccc1)c1sc(NCc2ccc(F)c(F)c2)nc1-c1ccco1,7.19,396.42,5.52
CCN(CC)C(=O)C1CCCN(C(=O)c2cc(N)c3nc(-c4ccc(Br)o4)nn3c2)C1,7.4,489.37,3.05
COc1ccccc1N1CCN(Cc2nc3c4cccc(OC)c4nc(N)n3n2)[C@H](C)C1,8.05,433.52,2.59
CC1CCN(C(=O)c2ccc3c(=O)[nH]c4c(-c5ccccc5)nnn4c3c2)CC1,5.6,387.44,3.11
CCN(CC)CC.CCN(CC)CC.N=c1ccc2c(-c3ccc(C(=O)NCCNC(=O)COc4ccc(CCCn5ncc6c5nc(N)n5nc(-c7ccco7)nc65)cc4)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)O)c3oc-2c1S(=O)(=O)O,7.3,1194.36,3.65
CSc1c2c(nc(N)n3nc(-c4ccco4)nc23)nn1C,8.92,301.34,1.58
Nc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,8.15,397.39,-0.89
CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccccc2)c1=O,6.12,380.47,2.62
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4c[nH]cn4)nc32)[C@H](O)[C@@H]1O,8.28,595.71,3.01
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCC(c4ccccc4)c4ccccc4)nc(NCCc4cn(CC)cn4)nc32)[C@H](O)[C@@H]1O,8.28,623.76,3.50
